7571.5106177396   2085.1586867021
7467.9265393257   2101.5442592436
7364.7043795195   2118.3302707925
7261.8577648802   2135.5300057372
7159.4008940101   2153.1572044548
7057.3485584717   2171.2260732702
6955.7161636909   2189.7512937365
6854.5197497007   2208.7480310948
6753.7760115559   2228.2319417572
6653.5023192203   2248.2191796417
6553.7167367032   2268.7264011701
6454.4380401857   2289.7707687295
6355.6857348458   2311.3699523762
6257.4800700538   2333.5421295487
6159.8420525711   2356.3059825419
6062.7934573428   2379.6806934767
5966.3568354358   2403.6859364910
5870.5555186259   2428.3418668638
5775.4136201002   2453.6691067761
5680.9560306935   2479.6887274081
5587.2084100432   2506.4222270703
5494.1971720067   2533.8915050671
5401.9494636595   2562.1188310024
5310.4931371684   2591.1268092507
5219.8567138245   2620.9383383386
5130.0693395209   2651.5765650109
5041.1607309805   2683.0648327959
4953.1611120739   2715.4266249300
4866.1011396301   2748.6855015609
4780.0118182249   2782.8650312167
4694.9244035453   2817.9887166039
4610.8702940719   2854.0799148876
4527.8809109943   2891.1617527029
4445.9875664820   2929.2570362507
4365.2213206691   2968.3881569428
4285.6128279791   3008.5769931781
4207.1921737042   3049.8448089457
4129.9887020651   3092.2121500710
4054.0308372935   3135.6987390295
3979.3458996008   3180.3233693574
3905.9599182021   3226.1038007788
3833.8974438479   3273.0566562461
3763.1813635559   3321.1973221415
3693.8327204282   3370.5398529238
3625.8705415572   3421.0968815051
3559.3116770671   3472.8795366229
3494.1706532940   3525.8973684154
3430.4595429641   3580.1582833272
3368.1878549977   3635.6684893569
3307.3624462351   3692.4324525172
3247.9874569705   3750.4528652129
3190.0642716964   3809.7306270559
3133.5915059203   3870.2648384343
3078.5650193480   3932.0528069433
3024.9779551392   3995.0900665702
2972.8208043737   4059.3704093164
2922.0814943251   4124.8859287373
2872.7454986574   4191.6270746946
2824.7959672463   4259.5827184510
2778.2138729997   4328.7402270943
2732.9781728152   4399.0855461658
2689.0659796751   4470.6032892830
2646.4527428292   4543.2768334939
2605.1124330621   4617.0884190740
2565.0177301625   4692.0192524874
2526.1402098987   4768.0496112585
2488.4505280500   4845.1589495620
2451.9185993242   4923.3260034085
2416.5137692978   5002.5288943994
2382.2049778367   5082.7452311228
2348.9609127714   5163.9522073778
2316.7501529123   5246.1266965293
2285.5412997788   5329.2453414122
2255.3030976839   5413.2846393200
2226.0045420519   5498.2210217246
2197.6149760536   5584.0309284783
2170.1041758184   5670.6908763446
2143.4424246236   5758.1775217954
2117.6005765760   5846.4677180858
2092.5501103846   5935.5385666893
2068.2631738824   6025.3674632312
2044.7126199940   6115.9321381076
2021.8720348620   6207.2106920143
1999.7157588490   6299.1816266407
1978.2189011202   6391.8238708066
1957.3573484885   6485.1168023310
1937.1077691781   6579.0402659349
1917.4476121221   6673.5745874804
1898.3551023754   6768.7005848466
1879.8092331767   6864.3995757386
1861.7897551554   6960.6533827179
1844.2771631338   7057.4443357282
1827.2526809307   7154.7552723824
1810.6982445369   7252.5695362586
1794.5964839883   7350.8709734391
1778.9307042304   7449.6439275115
1763.6848652301   7548.8732332348
1748.8435615615   7648.5442090558
1734.3920016621   7748.6426486499
1720.3159869296   7849.1548116396
1706.6018908049   7950.0674136368

4311.3783280327   2085.1586867021
4263.0048046470   2101.5442592436
4214.8505052133   2118.3302707925
4166.9213028071   2135.5300057372
4119.2232086892   2153.1572044548
4071.7623718951   2171.2260732702
4024.5450783887   2189.7512937365
3977.5777497405   2208.7480310948
3930.8669412877   2228.2319417572
3884.4193397347   2248.2191796417
3838.2417601490   2268.7264011701
3792.3411423089   2289.7707687295
3746.7245463571   2311.3699523762
3701.3991477159   2333.5421295487
3656.3722312205   2356.3059825419
3611.6511844254   2379.6806934767
3567.2434900438   2403.6859364910
3523.1567174814   2428.3418668638
3479.3985134273   2453.6691067761
3435.9765914719   2479.6887274081
3392.8987207234   2506.4222270703
3350.1727134038   2533.8915050671
3307.8064114082   2562.1188310024
3265.8076718222   2591.1268092507
3224.1843514007   2620.9383383386
3182.9442900175   2651.5765650109
3142.0952931123   2683.0648327959
3101.6451131672   2715.4266249300
3061.6014302611   2748.6855015609
3021.9718317620   2782.8650312167
2982.7637912317   2817.9887166039
2943.9846466306   2854.0799148876
2905.6415779255   2891.1617527029
2867.7415842170   2929.2570362507
2830.2914605163   2968.3881569428
2793.2977743154   3008.5769931781
2756.7668421069   3049.8448089457
2720.7047060182   3092.2121500710
2685.1171107382   3135.6987390295
2650.0094809173   3180.3233693574
2615.3868992310   3226.1038007788
2581.2540852966   3273.0566562461
2547.6153756344   3321.1973221415
2514.4747048619   3370.5398529238
2481.8355883021   3421.0968815051
2449.7011061800   3472.8795366229
2418.0738895685   3525.8973684154
2386.9561082294   3580.1582833272
2356.3494604808   3635.6684893569
2326.2551651972   3692.4324525172
2296.6739560327   3750.4528652129
2267.6060779279   3809.7306270559
2239.0512859421   3870.2648384343
2211.0088464214   3932.0528069433
2183.4775404911   3995.0900665702
2156.4556698333   4059.3704093164
2129.9410646860   4124.8859287373
2103.9310939765   4191.6270746946
2078.4226774797   4259.5827184510
2053.4122998725   4328.7402270943
2028.8960265376   4399.0855461658
2004.8695209545   4470.6032892830
1981.3280635060   4543.2768334939
1958.2665715167   4617.0884190740
1935.6796203360   4692.0192524874
1913.5614652752   4768.0496112585
1891.9060642067   4845.1589495620
1870.7071006381   4923.3260034085
1849.9580070773   5002.5288943994
1829.6519885130   5082.7452311228
1809.7820458448   5163.9522073778
1790.3409991057   5246.1266965293
1771.3215103355   5329.2453414122
1752.7161059722   5413.2846393200
1734.5171986480   5498.2210217246
1716.7171082838   5584.0309284783
1699.3080823976   5670.6908763446
1682.2823155498   5758.1775217954
1665.6319678664   5846.4677180858
1649.3491825928   5935.5385666893
1633.4261026430   6025.3674632312
1617.8548861221   6115.9321381076
1602.6277208082   6207.2106920143
1587.7368375929   6299.1816266407
1573.1745228860   6391.8238708066
1558.9331299982   6485.1168023310
1545.0050895240   6579.0402659349
1531.3829187501   6673.5745874804
1518.0592301219   6768.7005848466
1505.0267388044   6864.3995757386
1492.2782693751   6960.6533827179
1479.8067616914   7057.4443357282
1467.6052759751   7154.7552723824
1455.6669971586   7252.5695362586
1443.9852385374   7350.8709734391
1432.5534447745   7449.6439275115
1421.3651942993   7548.8732332348
1410.4142011478   7648.5442090558
1399.6943162846   7748.6426486499
1389.1995284490   7849.1548116396
1378.9239645653   7950.0674136368

7571.5106177396   1676.7648240495
7467.9265393257   1688.6077973281
7364.7043795195   1700.6761778584
7261.8577648802   1712.9750289787
7159.4008940101   1725.5094964515
7057.3485584717   1738.2848062704
6955.7161636909   1751.3062621242
6854.5197497007   1764.5792424965
6753.7760115559   1778.1091973842
6653.5023192203   1791.9016446152
6553.7167367032   1805.9621657485
6454.4380401857   1820.2964015399
6355.6857348458   1834.9100469571
6257.4800700538   1849.8088457297
6159.8420525711   1864.9985844225
6062.7934573428   1880.4850860185
5966.3568354358   1896.2742030064
5870.5555186259   1912.3718099624
5775.4136201002   1928.7837956262
5680.9560306935   1945.5160544681
5587.2084100432   1962.5744777517
5494.1971720067   1979.9649440982
5401.9494636595   1997.6933095641
5310.4931371684   2015.7653972454
5219.8567138245   2034.1869864299
5130.0693395209   2052.9638013210
5041.1607309805   2072.1014993631
4953.1611120739   2091.6056592019
4866.1011396301   2111.4817683206
4780.0118182249   2131.7352103963
4694.9244035453   2152.3712524273
4610.8702940719   2173.3950316847
4527.8809109943   2194.8115425508
4445.9875664820   2216.6256233064
4365.2213206691   2238.8419429372
4285.6128279791   2261.4649880305
4207.1921737042   2284.4990498385
4129.9887020651   2307.9482115849
4054.0308372935   2331.8163360960
3979.3458996008   2356.1070538356
3905.9599182021   2380.8237514244
3833.8974438479   2405.9695607253
3763.1813635559   2431.5473485708
3693.8327204282   2457.5597072099
3625.8705415572   2484.0089455450
3559.3116770671   2510.8970812268
3494.1706532940   2538.2258336698
3430.4595429641   2565.9966180423
3368.1878549977   2594.2105402807
3307.3624462351   2622.8683931686
3247.9874569705   2651.9706535126
3190.0642716964   2681.5174804379
3133.5915059203   2711.5087148194
3078.5650193480   2741.9438798503
3024.9779551392   2772.8221827472
2972.8208043737   2804.1425175736
2922.0814943251   2835.9034691611
2872.7454986574   2868.1033180954
2824.7959672463   2900.7400467256
2778.2138729997   2933.8113461494
2732.9781728152   2967.3146241179
2689.0659796751   3001.2470137984
2646.4527428292   3035.6053833282
2605.1124330621   3070.3863460864
2565.0177301625   3105.5862716093
2526.1402098987   3141.2012970707
2488.4505280500   3177.2273392467
2451.9185993242   3213.6601068853
2416.5137692978   3250.4951133990
2382.2049778367   3287.7276898023
2348.9609127714   3325.3529978142
2316.7501529123   3363.3660430526
2285.5412997788   3401.7616882462
2255.3030976839   3440.5346663969
2226.0045420519   3479.6795938275
2197.6149760536   3519.1909830547
2170.1041758184   3559.0632554329
2143.4424246236   3599.2907535178
2117.6005765760   3639.8677531059
2092.5501103846   3680.7884749093
2068.2631738824   3722.0470958321
2044.7126199940   3763.6377598179
2021.8720348620   3805.5545882454
1999.7157588490   3847.7916898509
1978.2189011202   3890.3431701642
1957.3573484885   3933.2031404457
1937.1077691781   3976.3657261190
1917.4476121221   4019.8250746956
1898.3551023754   4063.5753631922
1879.8092331767   4107.6108050444
1861.7897551554   4151.9256565224
1844.2771631338   4196.5142226584
1827.2526809307   4241.3708626968
1810.6982445369   4286.4899950785
1794.5964839883   4331.8661019754
1778.9307042304   4377.4937333910
1763.6848652301   4423.3675108414
1748.8435615615   4469.4821306381
1734.3920016621   4515.8323667871
1720.3159869296   4562.4130735262
1706.6018908049   4609.2191875168

